,_id,ltable_id,rtable_id,ltable_Song_Name,ltable_Artist_Name,ltable_Genre,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Genre,rtable_Released,label
1964,1964,6161,75745,love is blindness,jack white,"soundtrack , music , classical , soundtrack",2013,love is blindness,u2,rock,1991,-1
1965,1965,6163,9792,bang bang,will.i.am,"soundtrack , music , classical , soundtrack",2013,bang bang,cher,pop,1987,-1
1966,1966,6163,14962,bang bang,will.i.am,"soundtrack , music , classical , soundtrack",2013,bang bang,nancy sinatra,pop,2003,-1
1967,1967,6163,42315,bang bang,will.i.am,"soundtrack , music , classical , soundtrack",2013,bang bang,vanilla fudge,blues,1967,-1
1968,1968,6163,79969,bang bang,will.i.am,"soundtrack , music , classical , soundtrack",2013,bang bang,green day,rock,2016,-1
1969,1969,6168,15581,hearts a mess,gotye,"soundtrack , music , classical , soundtrack",2013,hearts a mess,gotye,pop,2006,-1
1970,1970,6180,62020,crazy in love,emeli sandì © & the bryan ferry orchestra,"soundtrack , music",2013,crazy in love,swing republic,jazz,2012,-1
1971,1971,6188,36562,the locket,lauren alaina,"country , music , rock , contemporary country",2011,the locket,lauren alaina,country,2011,-1
1972,1972,6195,38442,kiss goodbye,little big town,"country , music , rock , singer/songwriter , contemporary singer/songwriter , southern rock , contemporary country , urban cowboy",2010,kiss goodbye,cody johnson,country,2016,-1
1973,1973,6201,20450,all over again,little big town,"country , music , rock , singer/songwriter , contemporary singer/songwriter , southern rock , contemporary country , urban cowboy",2010,all over again,johnny cash,country,1955,-1
1974,1974,6201,42331,all over again,little big town,"country , music , rock , singer/songwriter , contemporary singer/songwriter , southern rock , contemporary country , urban cowboy",2010,all over again,b.b. king,blues,1968,-1
1975,1975,6207,76132,sober,little big town,"country , music , contemporary country , honky tonk",2012,sober,tool,rock,1993,-1
1976,1976,6469,76132,sober,p!nk,"pop , music , pop/rock , dance , r&b / soul",2008,sober,tool,rock,1993,-1
1977,1977,6209,37491,your side of the bed,little big town,"country , music , contemporary country , honky tonk",2012,your side of the bed,little big town,country,2013,-1
1978,1978,6211,58471,tornado,little big town,"country , music , contemporary country , honky tonk",2012,tornado,voivod,jazz,1987,-1
1979,1979,6215,4752,night owl,little big town,"country , music , contemporary country , honky tonk",2012,night owl,carly simon,pop,1972,-1
1980,1980,6220,3407,love,sugarland,"country , music , rock , contemporary country , southern rock , contemporary bluegrass",2008,love,margo guryan,pop,1968,-1
1981,1981,6220,13953,love,sugarland,"country , music , rock , contemporary country , southern rock , contemporary bluegrass",2008,love,musiq soulchild,pop,2000,-1
1982,1982,6220,15476,love,sugarland,"country , music , rock , contemporary country , southern rock , contemporary bluegrass",2008,love,keyshia cole,pop,2005,-1
1983,1983,6220,71751,love,sugarland,"country , music , rock , contemporary country , southern rock , contemporary bluegrass",2008,love,john lennon,rock,1970,-1
1984,1984,6220,80703,love,sugarland,"country , music , rock , contemporary country , southern rock , contemporary bluegrass",2008,love,imagine dragons,rock,2018,-1
1985,1985,6224,11733,take me as i am,sugarland,"country , music , rock , contemporary country , southern rock , contemporary bluegrass",2008,take me as i am,faith hill,pop,1993,-1
1986,1986,6224,20717,take me as i am,sugarland,"country , music , rock , contemporary country , southern rock , contemporary bluegrass",2008,take me as i am,don gibson,country,1958,-1
1987,1987,6224,21803,take me as i am,sugarland,"country , music , rock , contemporary country , southern rock , contemporary bluegrass",2008,take me as i am,george jones,country,1964,-1
1988,1988,6224,48654,take me as i am,sugarland,"country , music , rock , contemporary country , southern rock , contemporary bluegrass",2008,take me as i am,the duprees,blues,1996,-1
1989,1989,6239,80879,apologize,luke bryan,"country , music , contemporary country",2009,apologize,grandson,rock,2019,-1
1990,1990,6240,57737,every time i see you,luke bryan,"country , music , contemporary country",2009,every time i see you,woody shaw,jazz,1980,-1
1991,1991,6252,57523,harvest time,luke bryan,"country , music , contemporary country",2011,harvest time,herbie hancock,jazz,1979,-1
1992,1992,6262,23161,today i started loving you again,kristy lee cook,"country , music",2014,today i started loving you again,merle haggard,country,1968,-1
1993,1993,6262,28818,today i started loving you again,kristy lee cook,"country , music",2014,today i started loving you again,emmylou harris,country,1986,-1
1994,1994,6262,34059,today i started loving you again,kristy lee cook,"country , music",2014,today i started loving you again,buddy jewell,country,2003,-1
1995,1995,6262,50256,today i started loving you again,kristy lee cook,"country , music",2014,today i started loving you again,bettye swann,blues,2004,-1
1996,1996,6265,27184,you take me for granted,thompson square,"country , music",2014,you take me for granted,george jones,country,1981,-1
1997,1997,6265,27488,you take me for granted,thompson square,"country , music",2014,you take me for granted,merle haggard,country,1982,-1
1998,1998,6277,23284,sing me back home,ben haggard,"country , music",2014,sing me back home,merle haggard,country,1969,-1
1999,1999,6277,33288,sing me back home,ben haggard,"country , music",2014,sing me back home,the flying burrito brothers,country,2000,-1
2000,2000,6293,18947,castle,macklemore & ryan lewis,"hip-hop/rap , music , rap , alternative rap , west coast rap",2012,castle,halsey,pop,2015,-1
2001,2001,6299,38044,shut up and fish,maddie & tae,"country , music , rock , contemporary country , pop , pop/rock , honky tonk",2015,shut up and fish,maddie & tae,country,2015,-1
2002,2002,6300,15054,fly,maddie & tae,"country , music , rock , contemporary country , pop , pop/rock , honky tonk",2015,fly,hilary duff,pop,2004,-1
2003,2003,6300,61749,fly,maddie & tae,"country , music , rock , contemporary country , pop , pop/rock , honky tonk",2015,fly,devin townsend project,jazz,2011,-1
2004,2004,6302,37952,your side of town,maddie & tae,"country , music , rock , contemporary country , pop , pop/rock , honky tonk",2015,your side of town,maddie & tae,country,2015,-1
2005,2005,6306,37985,downside of growing up,maddie & tae,"country , music , rock , contemporary country , pop , pop/rock , honky tonk",2015,downside of growing up,maddie & tae,country,2015,-1
2006,2006,6351,2643,time,nteibint,"electronic , music",2012,time,nancy sinatra,pop,1966,-1
2007,2007,6351,25768,time,nteibint,"electronic , music",2012,time,dennis wilson,country,1977,-1
2008,2008,6351,44231,time,nteibint,"electronic , music",2012,time,lou rawls,blues,1976,-1
2009,2009,6351,52220,time,nteibint,"electronic , music",2012,time,ty segall,blues,2012,-1
2010,2010,6351,65091,time,nteibint,"electronic , music",2012,time,the itals,reggae,1991,-1
2011,2011,6351,66320,time,nteibint,"electronic , music",2012,time,christafari,reggae,1999,-1
2012,2012,6351,73595,time,nteibint,"electronic , music",2012,time,the alan parsons project,rock,1980,-1
2013,2013,6351,81503,time,nteibint,"electronic , music",2012,time,killah priest,hip hop,2011,-1
2014,2014,6383,9759,never mind,infected mushroom,"dance , music , electronic",2012,never mind,the replacements,pop,1987,-1
2015,2015,6395,74094,in the beginning,k'naan,"soundtrack , music",2008,in the beginning,mötley crüe,rock,1983,-1
2016,2016,6402,7079,i believe in you,nick jonas,"soundtrack , music , pop , soundtrack , musicals",2012,i believe in you,bob dylan,pop,1979,-1
2017,2017,6402,13774,i believe in you,nick jonas,"soundtrack , music , pop , soundtrack , musicals",2012,i believe in you,joe,pop,2000,-1
2018,2018,6402,26793,i believe in you,nick jonas,"soundtrack , music , pop , soundtrack , musicals",2012,i believe in you,don williams,country,1980,-1
2019,2019,6402,71669,i believe in you,nick jonas,"soundtrack , music , pop , soundtrack , musicals",2012,i believe in you,neil young,rock,1970,-1
2020,2020,6405,54119,fire,matthew `` mdot '' finley,"soundtrack , music",2010,fire,the heavy,blues,2019,-1
2021,2021,6405,65035,fire,matthew `` mdot '' finley,"soundtrack , music",2010,fire,sly & robbie,reggae,1990,-1
2022,2022,6405,67429,fire,matthew `` mdot '' finley,"soundtrack , music",2010,fire,iration,reggae,2006,-1
2023,2023,6405,68125,fire,matthew `` mdot '' finley,"soundtrack , music",2010,fire,gentleman's dub club,reggae,2009,-1
2024,2024,6409,8650,heart and soul,"joe jonas , kevin jonas & nick jonas","soundtrack , music",2010,heart and soul,huey lewis & the news,pop,1983,-1
2025,2025,6409,10995,heart and soul,"joe jonas , kevin jonas & nick jonas","soundtrack , music",2010,heart and soul,the cleftones,pop,1990,-1
2026,2026,6409,11940,heart and soul,"joe jonas , kevin jonas & nick jonas","soundtrack , music",2010,heart and soul,the four aces,pop,1993,-1
2027,2027,6409,73406,heart and soul,"joe jonas , kevin jonas & nick jonas","soundtrack , music",2010,heart and soul,joy division,rock,1980,-1
2028,2028,6412,33550,tear it down,meaghan martin & matthew `` mdot '' finley,"soundtrack , music",2010,tear it down,old crow medicine show,country,2001,-1
2029,2029,6414,16957,this is our song,"joe jonas , demi lovato , alyson stoner & nick jonas","soundtrack , music",2010,this is our song,demi lovato,pop,2010,-1
2030,2030,6420,501,diana,one direction,"pop , music , rock , teen pop , pop/rock , dance",2013,diana,frankie lymon,pop,1958,-1
2031,2031,6420,17949,diana,one direction,"pop , music , rock , teen pop , pop/rock , dance",2013,diana,one direction,pop,2013,-1
2032,2032,6420,21124,diana,one direction,"pop , music , rock , teen pop , pop/rock , dance",2013,diana,conway twitty,country,1961,-1
2033,2033,6421,18199,midnight memories,one direction,"pop , music , rock , teen pop , pop/rock , dance",2013,midnight memories,one direction,pop,2013,-1
2034,2034,6426,13981,right now,one direction,"pop , music , rock , teen pop , pop/rock , dance",2013,right now,sr-71,pop,2000,-1
2035,2035,6426,17573,right now,one direction,"pop , music , rock , teen pop , pop/rock , dance",2013,right now,rihanna,pop,2012,-1
2036,2036,6426,17938,right now,one direction,"pop , music , rock , teen pop , pop/rock , dance",2013,right now,one direction,pop,2013,-1
2037,2037,6426,53318,right now,one direction,"pop , music , rock , teen pop , pop/rock , dance",2013,right now,jeff beck,blues,2016,-1
2038,2038,6428,18004,through the dark,one direction,"pop , music , rock , teen pop , pop/rock , dance",2013,through the dark,one direction,pop,2013,-1
2039,2039,6434,50216,alive,one direction,"pop , music , rock , teen pop , pop/rock , dance",2013,alive,kenny wayne shepherd,blues,2004,-1
2040,2040,6434,68361,alive,one direction,"pop , music , rock , teen pop , pop/rock , dance",2013,alive,the green,reggae,2010,-1
2041,2041,6434,77649,alive,one direction,"pop , music , rock , teen pop , pop/rock , dance",2013,alive,korn,rock,2003,-1
2042,2042,6434,80792,alive,one direction,"pop , music , rock , teen pop , pop/rock , dance",2013,alive,big daddy weave,rock,2019,-1
2043,2043,6449,50216,alive,krewella,"pop , music",2013,alive,kenny wayne shepherd,blues,2004,-1
2044,2044,6449,68361,alive,krewella,"pop , music",2013,alive,the green,reggae,2010,-1
2045,2045,6449,77649,alive,krewella,"pop , music",2013,alive,korn,rock,2003,-1
2046,2046,6449,80792,alive,krewella,"pop , music",2013,alive,big daddy weave,rock,2019,-1
2047,2047,6904,50216,alive,zedd & empire of the sun,"dance , music",2013,alive,kenny wayne shepherd,blues,2004,-1
2048,2048,6904,68361,alive,zedd & empire of the sun,"dance , music",2013,alive,the green,reggae,2010,-1
2049,2049,6904,77649,alive,zedd & empire of the sun,"dance , music",2013,alive,korn,rock,2003,-1
2050,2050,6904,80792,alive,zedd & empire of the sun,"dance , music",2013,alive,big daddy weave,rock,2019,-1
2051,2051,6445,26767,carry on,fun .,"pop , music",2013,carry on,"crosby, stills & nash",country,1980,-1
2052,2052,6445,45528,carry on,fun .,"pop , music",2013,carry on,j.j. cale,blues,1981,-1
2053,2053,6445,64937,carry on,fun .,"pop , music",2013,carry on,wailing souls,reggae,1989,-1
2054,2054,6452,19295,one night,matthew koma,"pop , music",2013,one night,lil yachty,pop,2016,-1
2055,2055,6452,70568,one night,matthew koma,"pop , music",2013,one night,elvis presley,rock,1959,-1
2056,2056,6453,78399,all i want,kodaline,"pop , music",2013,all i want,staind,rock,2008,-1
2057,2057,6468,75280,so what,p!nk,"pop , music , pop/rock , dance , r&b / soul",2008,so what,ministry,rock,1989,-1
2058,2058,6468,76846,so what,p!nk,"pop , music , pop/rock , dance , r&b / soul",2008,so what,metallica,rock,1998,-1
2059,2059,6473,53056,bad influence,p!nk,"pop , music , pop/rock , dance , r&b / soul",2008,bad influence,the robert cray band,blues,2015,-1
2060,2060,6474,16510,funhouse,p!nk,"pop , music , pop/rock , dance , r&b / soul",2008,funhouse,p!nk,pop,2008,-1
2061,2061,6475,64882,crystal ball,p!nk,"pop , music , pop/rock , dance , r&b / soul",2008,crystal ball,peter tosh,reggae,1988,-1
2062,2062,6525,15241,on fire,eminem,"hip-hop/rap , music , rock , hardcore rap , rap",2010,on fire,lloyd banks,pop,2004,-1
2063,2063,6525,82306,on fire,eminem,"hip-hop/rap , music , rock , hardcore rap , rap",2010,on fire,tone-loc,hip hop,2019,-1
2064,2064,6530,14994,seduction,eminem,"hip-hop/rap , music , rock , hardcore rap , rap",2010,seduction,usher,pop,2004,-1
2065,2065,6533,72755,cinderella man,eminem,"hip-hop/rap , music , rock , hardcore rap , rap",2010,cinderella man,rush,rock,1977,-1
2066,2066,6539,64291,untitled,eminem,"hip-hop/rap , music , rock , hardcore rap , rap",2010,untitled,creation rebel,reggae,1982,-1
2067,2067,6561,15353,stay with you,rudderless,"soundtrack , music , soundtrack",2014,stay with you,john legend,pop,2005,-1
2068,2068,6563,19021,real friends,rudderless,"soundtrack , music , soundtrack",2014,real friends,kanye west,pop,2016,-1
2069,2069,6563,19750,real friends,rudderless,"soundtrack , music , soundtrack",2014,real friends,camila cabello,pop,2018,-1
2070,2070,6590,17626,treacherous,taylor swift,"country , music , rock , contemporary country , honky tonk , pop , teen pop",2012,treacherous,taylor swift,pop,2012,-1
