,id,Song_Name,Artist_Name,Genre,Released
26306,61124,end of the line,joe sample,jazz,2007
26307,61125,your move,eric marienthal,jazz,2007
26308,61126,holding on,jay soto,jazz,2007
26309,61127,you're getting to be a habit with me,delicatessen,jazz,2007
26310,61130,some lessons,melody gardot,jazz,2007
26311,61138,sometimes,wax tailor,jazz,2007
26312,61144,throw it away,abbey lincoln,jazz,2007
26313,61145,too late,bob baldwin,jazz,2007
26314,61152,aquarian angel,blue six,jazz,2007
26315,61161,river,herbie hancock,jazz,2007
26316,61164,kind of latin rhythm,the juju orchestra,jazz,2007
26317,61166,in a mellow tone,delicatessen,jazz,2007
26318,61167,puttin' on the ritz,gypsy swing revue,jazz,2007
26319,61168,after hanabi -listen to my beats-,nujabes,jazz,2007
26320,61172,i say a little prayer,paul brown,jazz,2007
26321,61174,a time for love,jane monheit,jazz,2007
26322,61175,smiling swine,the dear hunter,jazz,2007
26323,61176,"un, deux, trois",saint privat,jazz,2007
26324,61178,i see a different you,koop,jazz,2007
26325,61181,whenever there is you,koop,jazz,2007
26326,61182,black is the night,dj vadim,jazz,2007
26327,61183,landslide,stacey kent,jazz,2007
26328,61185,huntermatic,rodney hunter,jazz,2007
26329,61186,chicago falcon,the budos band,jazz,2007
26330,61192,never let me go,stacey kent,jazz,2007
26331,61196,11:58,candy dulfer,jazz,2007
26332,61197,elevation,jackiem joyner,jazz,2007
26333,61199,our love is here to stay,natalie cole,jazz,2007
26334,61200,koop island blues,koop,jazz,2007
26335,61201,and so it goes,sara gazarek,jazz,2007
26336,61204,milk lizard,the dillinger escape plan,jazz,2007
26337,61205,black orpheus,gary smith,jazz,2007
26338,61209,washington square,chinese man,jazz,2007
26339,61213,i've got that tune,chinese man,jazz,2007
26340,61214,memories,waldeck,jazz,2007
26341,61221,minor swing,belleruche,jazz,2007
26342,61223,where is your heart at?,jamie cullum,jazz,2007
26343,61227,prequel to the sequel,between the buried and me,jazz,2007
26344,61228,his hands matched his tongue,the dear hunter,jazz,2007
26345,61229,lito's place,alfonso ponticelli,jazz,2007
26346,61230,blood of the rose,the dear hunter,jazz,2007
26347,61233,once upon a past,wax tailor,jazz,2007
26348,61234,1878,the dear hunter,jazz,2007
26349,61236,the pimp and the priest,the dear hunter,jazz,2007
26350,61244,informal gluttony,between the buried and me,jazz,2007
26351,61245,hours of ours,sinne eeg,jazz,2007
26352,61250,midsummer night blues,waldeck,jazz,2007
26353,61255,believe,marcus johnson,jazz,2007
26354,61260,white walls,between the buried and me,jazz,2007
26355,61261,mouth of ghosts,the dillinger escape plan,jazz,2007
26356,61264,rio,jonathan butler,jazz,2008
26357,61265,telephony,have a nice life,jazz,2008
26358,61266,blue skies,susie arioli,jazz,2008
26359,61268,einstein do it,ugly duckling,jazz,2008
26360,61269,stormy weather,ethel waters,jazz,2008
26361,61271,heard that,jeff lorber,jazz,2008
26362,61272,espera,esperanza spalding,jazz,2008
26363,61274,blue eyes crying in the rain,eva cassidy,jazz,2008
26364,61275,this spiteful snake,meshuggah,jazz,2008
26365,61276,what is jazz,club des belugas,jazz,2008
26366,61277,retaliation suite,thievery corporation,jazz,2008
26367,61281,pravus,meshuggah,jazz,2008
26368,61282,xenochrist,the faceless,jazz,2008
26369,61283,planetary duality ii: a prophecies fruition,the faceless,jazz,2008
26370,61284,music takes me up,mr. scruff,jazz,2008
26371,61285,when can i see you,kirk whalum,jazz,2008
26372,61287,electric red,meshuggah,jazz,2008
26373,61288,earthmover,have a nice life,jazz,2008
26374,61289,i adore you,esperanza spalding,jazz,2008
26375,61291,planetary duality i: hideous revelation,the faceless,jazz,2008
26376,61292,pineal gland optics,meshuggah,jazz,2008
26377,61293,mare nostrum,paolo fresu,jazz,2008
26378,61294,above the clouds,brian simpson,jazz,2008
26379,61297,vampires,thievery corporation,jazz,2008
26380,61298,gimme some,warren hill,jazz,2008
26381,61299,love is in town,brenda boykin,jazz,2008
26382,61300,speak your heart,lizz wright,jazz,2008
26383,61302,be there,nightmares on wax,jazz,2008
26384,61303,love in time,esperanza spalding,jazz,2008
26385,61306,like leaves in the wind,nicola conte,jazz,2008
26386,61307,the aftermath,origin,jazz,2008
26387,61308,sons of belial,the faceless,jazz,2008
26388,61309,prison born,the faceless,jazz,2008
26389,61311,gipsy woman,montefiori cocktail,jazz,2008
26390,61312,sunny,montefiori cocktail,jazz,2008
26391,61313,the space for this,cynic,jazz,2008
26392,61317,sumthin',gramatik,jazz,2008
26393,61321,coldly calculated design,the faceless,jazz,2008
26394,61322,bambous,caravan palace,jazz,2008
26395,61323,the chant,artie shaw,jazz,2008
26396,61324,you ought to be with me,al jarreau,jazz,2008
26397,61326,memories of you,carol welsman,jazz,2008
26398,61328,combustion,meshuggah,jazz,2008
26399,61329,make it last,nicole henry,jazz,2008
26400,61330,obzen,meshuggah,jazz,2008
26401,61331,goin' all out,eric darius,jazz,2008
26402,61332,what cha gonna do?,brian simpson,jazz,2008
26403,61333,the big gloom,have a nice life,jazz,2008
26404,61334,i don't love,have a nice life,jazz,2008
26405,61339,bloodhail,have a nice life,jazz,2008
26406,61340,sewin'love,large professor,jazz,2008
26407,61341,strasbourg / st. denis,roy hargrove,jazz,2008
26408,61347,bleed,meshuggah,jazz,2008
26409,61349,suzy,caravan palace,jazz,2008
26410,61351,sound the alarm,thievery corporation,jazz,2008
26411,61352,it's too late,michael lington,jazz,2008
26412,61353,funky picante,marc antoine,jazz,2008
26413,61356,"it's been a long, long time",harry james,jazz,2008
26414,61362,hunter,have a nice life,jazz,2008
26415,61364,dancers to a discordant system,meshuggah,jazz,2008
26416,61367,ancient covenant,the faceless,jazz,2008
26417,61369,don't get weary,gramatik,jazz,2008
26418,61376,stay as sweet as you are,nat king cole,jazz,2008
26419,61378,you've got to have freedom,pharoah sanders,jazz,2008
26420,61379,the numbers game,thievery corporation,jazz,2008
26421,61380,my soldier,gail jhonson,jazz,2008
26422,61382,we can dance,caravan palace,jazz,2008
26423,61383,somewhere over the rainbow,atlantic five jazz band,jazz,2008
26424,61384,morning in rio,earl klugh,jazz,2008
26425,61389,beautiful drug,thievery corporation,jazz,2008
26426,61390,lethargica,meshuggah,jazz,2008
26427,61393,"deep, deep",have a nice life,jazz,2008
26428,61395,the culture,gramatik,jazz,2009
26429,61396,son,the dear hunter,jazz,2009
26430,61400,i can't make you love me,sophie milman,jazz,2009
26431,61402,age of reason,the rippingtons,jazz,2009
26432,61403,coco,parov stelar,jazz,2009
26433,61404,the nod,fat freddy's drop,jazz,2009
26434,61405,ghost girl,télépopmusik,jazz,2009
26435,61408,the prophet (version 2.0),gramatik,jazz,2009
26436,61409,calloway boogie,big bad voodoo daddy,jazz,2009
26437,61412,hurt,parov stelar,jazz,2009
26438,61413,bésame mucho (kiss me much),"harry connick, jr.",jazz,2009
26439,61415,touch,boney james,jazz,2009
26440,61416,run away,georgia anne muldrow,jazz,2009
26441,61417,life and death,the dear hunter,jazz,2009
26442,61418,the thief,the dear hunter,jazz,2009
26443,61423,classic,ancient astronauts,jazz,2009
26444,61428,(they long to be) close to you,isaac hayes,jazz,2009
26445,61429,"that sunday, that summer",nat king cole,jazz,2009
26446,61432,deep within the corners of my mind,melody gardot,jazz,2009
26447,61436,game tight,dj vadim,jazz,2009
26448,61438,numbered!,devin townsend project,jazz,2009
26449,61439,i'm shooting high,nat king cole,jazz,2009
26450,61440,true love,jessy j,jazz,2009
26451,61441,this beautiful life,the dear hunter,jazz,2009
26452,61442,black future,vektor,jazz,2009
26453,61444,same sun,boozoo bajou,jazz,2009
26454,61446,my funk,candy dulfer,jazz,2009
26455,61448,everytime you go away,susan wong,jazz,2009
26456,61450,b-boy on wax,wax tailor,jazz,2009
26457,61451,bare bones,madeleine peyroux,jazz,2009
26458,61454,loveland,tower of power,jazz,2009
26459,61457,hello mademoiselle,stéphane pompougnac,jazz,2009
26460,61459,love is queen omega,zuco 103,jazz,2009
26461,61460,i'm free,gramatik,jazz,2009
26462,61461,don't go,candy dulfer,jazz,2009
26463,61463,if the stars were mine,melody gardot,jazz,2009
26464,61465,fascination,jay soto,jazz,2009
26465,61467,under my sensi,boozoo bajou,jazz,2009
26466,61468,fort knox,goldfish,jazz,2009
26467,61469,the basis,lack of afro,jazz,2009
26468,61470,in cauda venenum,the dear hunter,jazz,2009
26469,61474,tale of two cities,darren rahn,jazz,2009
26470,61475,the way you look tonight,"harry connick, jr.",jazz,2009
26471,61477,lonely & cold,gramatik,jazz,2009
26472,61478,listen,nekta,jazz,2009
26473,61480,the mojo radio gang,parov stelar,jazz,2009
26474,61486,smooth while raw,gramatik,jazz,2009
26475,61487,walk on by,diana krall,jazz,2009
26476,61493,snake charmer,benny berigan,jazz,2009
26477,61497,send one your love,boney james,jazz,2009
26478,61503,when i fall in love (feat. chris botti),renee olstead,jazz,2009
26479,61505,hit that jive,gramatik,jazz,2009
26480,61506,the music scene,blockhead,jazz,2009
26481,61507,what a difference a day made,jamie cullum,jazz,2009
26482,61511,gumball machine weekend,yppah,jazz,2009
26483,61513,hold on tight,boney james,jazz,2009
26484,61518,go get your gun,the dear hunter,jazz,2009
26485,61519,"those lazy, hazy, crazy days of summer",nat king cole,jazz,2009
26486,61522,saved,the dear hunter,jazz,2009
26487,61524,wake up sister,parov stelar,jazz,2009
26488,61526,the poison woman,the dear hunter,jazz,2009
26489,61527,mirrors,between the buried and me,jazz,2009
26490,61528,supercrush!,devin townsend project,jazz,2009
26491,61530,don't let me be lonely tonight,boney james,jazz,2009
26492,61531,addicted!,devin townsend project,jazz,2009
26493,61534,"disease, injury, madness",between the buried and me,jazz,2009
26494,61537,falling in love with love,eliane elias,jazz,2009
26495,61539,desert of song,between the buried and me,jazz,2009
26496,61541,i'm doin' my thang,gramatik,jazz,2009
26497,61542,fossil genera (a feed from cloud mountain),between the buried and me,jazz,2009
26498,61543,divers,boozoo bajou,jazz,2009
26499,61545,can't help falling in love with you,"harry connick, jr.",jazz,2009
26500,61546,mustard gas,the dear hunter,jazz,2009
26501,61547,what it means to be alone,the dear hunter,jazz,2009
26502,61548,over the rainbow,melody gardot,jazz,2009
26503,61549,my one and only thrill,melody gardot,jazz,2009
26504,61560,lover undercover,melody gardot,jazz,2009
26505,61562,writing on a wall,the dear hunter,jazz,2009
26506,61564,the raft,fat freddy's drop,jazz,2009
26507,61566,just give me a chance,peter white,jazz,2009
26508,61567,obfuscation,between the buried and me,jazz,2009
26509,61572,hot style,dirty honkers,jazz,2010
26510,61573,in my life,soulive,jazz,2010
26511,61574,riviera life,caro emerald,jazz,2010
26512,61575,taxman,soulive,jazz,2010
26513,61576,dr. wanna do,caro emerald,jazz,2010
26514,61582,the eraser,christian scott atunde adjuah,jazz,2010
26515,61587,hardwire,sofa surfers,jazz,2010
26516,61589,the passing stars,thievery corporation,jazz,2010
26517,61591,jump start,nils,jazz,2010
26518,61592,crimson,morcheeba,jazz,2010
26519,61594,so so lovely,shigeto,jazz,2010
26520,61596,gilbert's grove,desmond cheese,jazz,2010
26521,61608,no fear of heights,katie melua,jazz,2010
26522,61612,so strong,jonathan butler,jazz,2010
26523,61619,falling,the cat empire,jazz,2010
26524,61625,widower,the dillinger escape plan,jazz,2010
26525,61630,we saw the sea,fred astaire,jazz,2010
26526,61635,love story,kim waters,jazz,2010
26527,61641,shameless (feat. bryan ferry),groove armada,jazz,2010
26528,61642,victory,gramatik,jazz,2010
26529,61643,look me in the eye sister (feat. jess larabee),groove armada,jazz,2010
26530,61646,the promise,kenny g,jazz,2010
26531,61647,falling in love with jesus,jonathan butler,jazz,2010
26532,61652,a fine romance,stacey kent,jazz,2010
26533,61663,saving all my love for you,atlantic five jazz band,jazz,2010
26534,61664,all through the night,emancipator,jazz,2010
26535,61666,cosmic echoes,lord echo,jazz,2010
26536,61668,thinking of you,lord echo,jazz,2010
26537,61670,eyesdown,bonobo,jazz,2010
26538,61671,be careful it's my heart,paul motian,jazz,2010
26539,61673,fall again,kenny g,jazz,2010
26540,61675,hold the night,lyre le temps,jazz,2010
26541,61677,polyfizzal drizzal,desmond cheese,jazz,2010
26542,61684,dope remix edit,desmond cheese,jazz,2010
26543,61685,bienvenue dans ma vie,nikki yanofsky,jazz,2010
26544,61686,history (love mix),groove armada,jazz,2010
26545,61687,history (feat. will young),groove armada,jazz,2010
26546,61698,all good in the hood,jamiroquai,jazz,2010
26547,61702,make like a tree (get out),thank you scientist,jazz,2011
26548,61703,lillian,the dear hunter,jazz,2011
26549,61706,one day in st. tropez,michael franks,jazz,2011
26550,61707,false flag dub,thievery corporation,jazz,2011
26551,61709,holding back the years,gretchen parlato,jazz,2011
26552,61710,awaken,uneven structure,jazz,2011
26553,61711,le piaf,parov stelar,jazz,2011
26554,61712,filth and squalor,the dear hunter,jazz,2011
26555,61714,lament,tesseract,jazz,2011
26556,61718,origin,tesseract,jazz,2011
26557,61720,"young, beautiful etc.",second date,jazz,2011
26558,61722,overstand,thievery corporation,jazz,2011
26559,61729,i gotta rokk,dj shadow,jazz,2011
26560,61732,"never forgive, never forget",the dear hunter,jazz,2011
26561,61735,serenade of the bells,jo stafford,jazz,2011
26562,61736,perfection,tesseract,jazz,2011
26563,61737,the trumpet,sound nomaden,jazz,2011
26564,61738,i smile,kool&klean,jazz,2011
26565,61739,she's always singing,the dear hunter,jazz,2011
26566,61741,ganges delta blues,ry cooder & v.m. bhatt,jazz,2011
26567,61746,eden,tesseract,jazz,2011
26568,61747,beirut,ibrahim maalouf,jazz,2011
26569,61749,fly,devin townsend project,jazz,2011
26570,61751,juular,devin townsend project,jazz,2011
26571,61752,tonight tonight,jehro,jazz,2011
26572,61754,a new day,cindy bradley,jazz,2011
26573,61757,lunar wilderness,between the buried and me,jazz,2011
26574,61758,cry,boney james,jazz,2011
26575,61763,wings of santa lucia,adani & wolf,jazz,2011
26576,61765,tripping in triplets,the dear hunter,jazz,2011
26577,61769,it's not the crime,tower of power,jazz,2011
26578,61770,just a taste,richard elliot,jazz,2011
26579,61771,waterfall,shakatak,jazz,2011
26580,61772,the crutch,gil scott-heron,jazz,2011
26581,61777,deny it all,the dear hunter,jazz,2011
26582,61787,nascent,tesseract,jazz,2011
26583,61788,echo,the dear hunter,jazz,2011
26584,61791,we've got a score to settle,the dear hunter,jazz,2011
26585,61795,do it again,terrace martin,jazz,2011
26586,61796,ice cream,wynton marsalis,jazz,2011
26587,61798,i wanna be loved by you,helen kane,jazz,2011
26588,61799,sing sing sing,bebo best,jazz,2011
26589,61801,sunrise,tesseract,jazz,2011
26590,61802,vampires (afrolicious & rob garza remix),thievery corporation,jazz,2011
26591,61806,sweet happy life,peggy lee,jazz,2011
26592,61807,tower seven,thievery corporation,jazz,2011
26593,61810,eruption,crazy p,jazz,2011
26594,61811,dreambig,gramatik,jazz,2011
26595,61815,serious drug,wildcookie,jazz,2011
26596,61816,what a difference a day made,eldissa,jazz,2011
26597,61819,first snow (ooah remix),emancipator,jazz,2011
26598,61820,mayflowers,proleter,jazz,2011
26599,61822,andrew's break,algorythmik,jazz,2011
26600,61826,city lights (feat. pase rock & substantial),nujabes,jazz,2011
26601,61828,heartbreaker,crazy p,jazz,2011
26602,61834,i'm glad there is you,julie london,jazz,2011
26603,61837,quiet nights of quiet stars,stacey kent,jazz,2011
26604,61839,the chant,fredrik kronkvist,jazz,2011
26605,61843,culture of fear,thievery corporation,jazz,2011
26606,61848,one by one,stéphane pompougnac,jazz,2011
26607,61851,omnipresent perception,beyond creation,jazz,2011
26608,61853,tetrastructural minds,vektor,jazz,2011
26609,61860,i go to sleep,peggy lee,jazz,2011
26610,61861,swing thing,11 acorn lane,jazz,2011
26611,61863,ring my bell,eldissa,jazz,2011
26612,61875,fame,eldissa,jazz,2011
26613,61877,deception,tesseract,jazz,2011
26614,61878,stuck on a wire out on a fence,the dear hunter,jazz,2011
26615,61879,(never been to) california,jazz spastiks,jazz,2011
26616,61882,stay awake,ronnie laws,jazz,2011
26617,61883,red river valley,jo stafford,jazz,2011
26618,61885,kilimanjaro,the shaolin afronauts,jazz,2011
26619,61888,the black box,between the buried and me,jazz,2012
26620,61889,it only took a kiss,big bad voodoo daddy,jazz,2012
26621,61893,where we belong,devin townsend project,jazz,2012
26622,61898,i’ll take romance,steve tyrell,jazz,2012
26623,61899,lies,gabin,jazz,2012
26624,61902,marrow,meshuggah,jazz,2012
26625,61903,high noon,dj shadow,jazz,2012
26626,61904,clint eastwood,electronic swing orchestra,jazz,2012
